,pursuer,victim,coefficient
27843,AE8276AO,AE5707BI,0.09523809523809523
27844,AE8276AO,AE7297KC,0.09523809523809523
27845,AE1953AC,AP4161EO,0.09523809523809523
27846,AE7060CP,AE9355BT,0.09523809523809523
27847,BA2540BK,AE9355BT,0.09523809523809523
27848,AE9505IT,AE9355BT,0.09523809523809523
27849,AE4595IM,AE9355BT,0.09523809523809523
27850,AE5718IH,AE5251IX,0.09523809523809523
27851,AE9551IP,AE3418IX,0.09523809523809523
27852,AE5919HX,AE3418IX,0.09523809523809523
27853,AE0707,AE3418IX,0.09523809523809523
27854,С0690ІС,AE1981KB,0.09523809523809523
27855,AE0047BT,AI3793BK,0.09523809523809523
27856,AE5263IH,AE9700,0.09523809523809523
27857,Е3554ІХ,AE9700,0.09523809523809523
27858,AE381SH,5419Ф4,0.09523809523809523
27859,AE8827IP,AE9091BO,0.09523809523809523
27860,AE1555AE,AE5519,0.09523809523809523
27861,AE0777IO,AE7985IB,0.09523809523809523
27862,AE8300CO,AE1652CE,0.09523809523809523
27863,AE0037ET,AE1652CE,0.09523809523809523
27864,AE0107BO,AA5395TI,0.09523809523809523
27865,AE1925IO,AA5395TI,0.09523809523809523
27866,AE5193KA,AA5395TI,0.09523809523809523
27867,AE8057,AA9168PH,0.09523809523809523
27868,AE1515AB,AE4800AT,0.09523809523809523
27869,AE2192AT,AE0090IC,0.09523809523809523
27870,AE8793IB,BH3888HP,0.09523809523809523
27871,AE1757IO,AE0687HB,0.09523809523809523
27872,AE1338EK,AE7232KC,0.09523809523809523
27873,AE7547EP,AE1026IM,0.09523809523809523
27874,AE0040OO,AE9873EO,0.09523809523809523
27875,BH5356,BK3670AX,0.09523809523809523
27876,ITOBA111,BK3670AX,0.09523809523809523
27877,AE9734AA,AE5097BO,0.09523809523809523
27878,AE3263IT,AE5097BO,0.09523809523809523
27879,AE6921IO,AE2312KC,0.09523809523809523
27880,AE9754BI,AE0321HO,0.09523809523809523
27881,AE7810IA,AE5551CE,0.09523809523809523
27882,AE1415AB,AE0300EA,0.09523809523809523
27883,AE5905HB,AE0300EA,0.09523809523809523
27884,AE1991HE,AE2206CM,0.09523809523809523
27885,AE9688AT,AE0101IP,0.09523809523809523
27886,AE8159IT,AE0101IP,0.09523809523809523
27887,TEKN05,AE4149HI,0.09523809523809523
27888,TEI4N05,AE4149HI,0.09523809523809523
27889,AE7291KA,AE4149HI,0.09523809523809523
27890,AE1093AB,AA8366PA,0.09523809523809523
27891,AE0758AE,AA8366PA,0.09523809523809523
27892,AE1511HH,AA8366PA,0.09523809523809523
27893,AE9586HE,AE7376KA,0.09523809523809523
27894,AE9172KB,AE0090BB,0.09523809523809523
27895,AE0304AB,AE0090BB,0.09523809523809523
27896,AE7717BC,AE0090BB,0.09523809523809523
27897,AE1912IA,AE8140BK,0.09523809523809523
27898,BE2887AI,AE0157EC,0.09523809523809523
27899,ZZZ777,AE1915BI,0.09523809523809523
27900,AE5621CO,AE1915BI,0.09523809523809523
27901,7777Х7,AE1915BI,0.09523809523809523
27902,AE1556HA,AE0554IT,0.09523809523809523
27903,AE8871CK,AE0554IT,0.09523809523809523
27904,AE5237IC,AE0235IT,0.09523809523809523
27905,AE8638AA,AE1277IM,0.09523809523809523
27906,AE7132IE,AE1951HX,0.09523809523809523
27907,AE4907IH,AE1951HX,0.09523809523809523
27908,AP6783EC,AE0023EH,0.09523809523809523
27909,AE7613HA,AE1506AE,0.09523809523809523
27910,AE2200AK,AE5712IT,0.09523809523809523
27911,AE6406IX,AE7589EK,0.09523809523809523
27912,AE9555HK,AE1212IA,0.09523809523809523
27913,AE6538IE,AE6458KC,0.09523809523809523
27914,AE4764IB,AE4144AT,0.09523809523809523
27915,KPP922,AE4144AT,0.09523809523809523
27916,CA6693CB,AE2366KC,0.09523809523809523
27917,AE0049IH,AE8857HM,0.09523809523809523
27918,AE2519IH,AE7147EI,0.09523809523809523
27919,AE9643,AE0816,0.09523809523809523
27920,AE0844,AE0816,0.09523809523809523
27921,AE8367IA,AA4523PX,0.09523809523809523
27922,AE0355CE,AE3704HX,0.09523809523809523
27923,AE1406AB,AE0107EK,0.09523809523809523
27924,AE0030CP,AE6254HO,0.09523809523809523
27925,AE4166HI,AE6454IT,0.09523809523809523
27926,AE4238EM,CE8765BK,0.09523809523809523
27927,AE4120AA,CE8765BK,0.09523809523809523
27928,AE9602CE,AE3842EP,0.09523809523809523
27929,AE3932HM,AE3842EP,0.09523809523809523
27930,AE6575BI,AE0777BH,0.09523809523809523
27931,AE7549EM,AE0777BH,0.09523809523809523
27932,AE4002EO,AE5018AB,0.09523809523809523
27933,AE0364EP,AA7808XB,0.09523809523809523
27934,AE5587HI,AE0545EM,0.09523809523809523
27935,AE9797IM,AE0588BI,0.09523809523809523
27936,AE0177EI,AE8417XA,0.09523809523809523
27937,AE1883IO,AE7174IM,0.09523809523809523
27938,AE7729EM,AE3507IH,0.09523809523809523
27939,AE4931AA,AE2177IP,0.09523809523809523
27940,01858AA,AE0985HO,0.09523809523809523
27941,AE8577HP,AA3743IK,0.09523809523809523
27942,91938AB,AE7030HC,0.09523809523809523
27943,AE0019BE,AE7030HC,0.09523809523809523
27944,AE4672IA,AE5696HH,0.09523809523809523
27945,AE5793IH,AE5696HH,0.09523809523809523
27946,AE1089AE,AE5696HH,0.09523809523809523
27947,AEO91,AE6197EE,0.09523809523809523
27948,AE0912AP,AE6197EE,0.09523809523809523
27949,EO912,AE6197EE,0.09523809523809523
27950,AE3733EB,AE9815EA,0.09523809523809523
27951,AE7280,AE9815EA,0.09523809523809523
27952,AC2903BO,AE8019IC,0.09523809523809523
27953,AE8085IP,AE8019IC,0.09523809523809523
27954,AE2834AE,AE0250IA,0.09523809523809523
27955,AE0180KA,AE0223EX,0.09523809523809523
27956,AE1104BE,AE4290CE,0.09523809523809523
27957,AE7737BC,AE4290CE,0.09523809523809523
27958,AA8492TA,AE4290CE,0.09523809523809523
27959,AE4913HB,AE4290CE,0.09523809523809523
27960,AE8895HH,AE7492KC,0.09523809523809523
27961,AE4433BK,AE0007IB,0.09523809523809523
27962,52677AA,AE4475CA,0.09523809523809523
27963,AE5555HH,AE4475CA,0.09523809523809523
27964,AE1748EI,AE2579EC,0.09523809523809523
27965,AI2247BK,AE5623HA,0.09523809523809523
27966,AE7470HI,AA7281OE,0.09523809523809523
27967,AE6444IH,AE4855,0.09523809523809523
27968,KO4607,AE4855,0.09523809523809523
27969,AE0095BK,AE4855,0.09523809523809523
27970,AE4855IM,AE4855,0.09523809523809523
27971,AE0509ET,AE0222CP,0.09523809523809523
27972,AE3286HX,AE0222CP,0.09523809523809523
27973,AE0799HH,AE9995CX,0.09523809523809523
27974,AE1252IE,AE9995CX,0.09523809523809523
27975,AE7869KA,AE9995CX,0.09523809523809523
27976,AE1243IX,AE9995CX,0.09523809523809523
27977,AE0202CT,AE2430CP,0.09523809523809523
27978,AE2382,AE6035HM,0.09523809523809523
27979,AE8438EK,AE6035HM,0.09523809523809523
27980,AE0759IC,AE6035HM,0.09523809523809523
27981,42308AB,AE6035HM,0.09523809523809523
27982,AE1100CT,AE4228AC,0.09523809523809523
27983,AE0388CO,AE4228AC,0.09523809523809523
27984,AE3964HE,AE5355EH,0.09523809523809523
27985,Е9586РЮ,AE1101AB,0.09523809523809523
27986,AE9586,AE1101AB,0.09523809523809523
27987,AE9603HH,DRK268,0.09523809523809523
27988,BOTO4144,AE0305IB,0.09523809523809523
27989,AE3921IT,AE0305IB,0.09523809523809523
27990,AE4219IH,AE1589KO,0.09523809523809523
27991,AA0030AT,AE1589KO,0.09523809523809523
27992,AE7733EE,AA8385OX,0.09523809523809523
27993,AE0980EI,AE9548HB,0.09523809523809523
27994,DW925JE,AE9548HB,0.09523809523809523
27995,EDZ271,AE0712IC,0.09523809523809523
27996,AE4971AX,AE0712IC,0.09523809523809523
27997,AE5910CI,AE0712IC,0.09523809523809523
27998,AE7841EO,AE0712IC,0.09523809523809523
27999,AE2752EM,CE0191BI,0.09523809523809523
28000,AE5339HO,CE0191BI,0.09523809523809523
28001,AE3037EI,CE0191BI,0.09523809523809523
28002,AE4233IH,AE5570CA,0.09523809523809523
28003,AE3096HB,AE5570CA,0.09523809523809523
28004,AE4393BE,AP6522BI,0.09523809523809523
28005,AE6763IE,18706AH,0.09523809523809523
28006,AE3031AT,AE2998HC,0.09523809523809523
28007,AP8290EB,AX7865EP,0.09523809523809523
28008,AE6983EO,AX7865EP,0.09523809523809523
28009,AE1897KC,AX7865EP,0.09523809523809523
28010,AE3399AC,AE4424AT,0.09523809523809523
28011,WCI30627,AE9999AK,0.09523809523809523
28012,AE0689IO,AE9999AK,0.09523809523809523
28013,AE9045HO,AE3776HK,0.09523809523809523
28014,AE8611IM,AE6089BC,0.09523809523809523
28015,AE2091EE,AE8119IB,0.09523809523809523
28016,AE6334AI,AE0205IM,0.09523809523809523
28017,AA8111IX,AE5710KA,0.09523809523809523
28018,AE1158AB,AE4242IM,0.09523809523809523
28019,AE5389IC,32634AE,0.09523809523809523
28020,AE5255EI,AP0581BX,0.09523809523809523
28021,AE2430CP,AE0202CT,0.09523809523809523
28022,AE4971AX,AE1500IX,0.09523809523809523
28023,AE5098KA,AE8565ET,0.09523809523809523
28024,AE8825BH,AX1082CX,0.09523809523809523
28025,AE2283EP,AE5885EC,0.09523809523809523
28026,AE4397IX,AE0462CT,0.09523809523809523
28027,BH2754EE,AE8789EE,0.09523809523809523
28028,AE3499BA,AE6461EB,0.09523809523809523
28029,AE2205IE,AE9606KB,0.09523809523809523
28030,AE2371IK,AE5444AI,0.09523809523809523
28031,CC4166,KC4166,0.09508196721311475
28032,43408EO,С3408ЕО,0.09486166007905138
28033,AE5255,AE2552,0.09473684210526316
28034,AE1348HB,AE9579HO,0.09473684210526316
28035,AE6415BE,AH1544EM,0.09473684210526316
28036,AE8434,AH1544EM,0.09473684210526316
28037,AE1401EX,AE3130CB,0.09473684210526316
28038,AE9579HO,AE1348HB,0.09473684210526316
28039,AE2214EP,AE1348HB,0.09473684210526316
28040,AE4713HX,AE7782BT,0.09473684210526316
28041,AE772AA,AE792AA,0.0945945945945946
28042,AE9843HX,AE792AA,0.0945945945945946
28043,AE4221KC,AE9853HH,0.0945945945945946
28044,AE8513CM,AE4432BT,0.0945945945945946
28045,AA8362PA,BB4242CH,0.0945945945945946
28046,AE5339HO,AE5545EX,0.0945945945945946
28047,AE4533IH,AE4601HK,0.0945945945945946
28048,AE3664IT,AE0709AE,0.0945945945945946
28049,AH9708IK,AE3221HE,0.0945945945945946
28050,AE0013KC,AE5210HO,0.0945945945945946
28051,HNN023,AE5210HO,0.0945945945945946
28052,AX5022,AE8684AI,0.09448818897637795
28053,NEC80AA,AE4130CH,0.09448818897637795
28054,AE5080AA,AE4130CH,0.09448818897637795
28055,AE9783KC,AE6235IB,0.09433962264150944
28056,AE3782IC,AE0264,0.09433962264150944
28057,AE5518EE,AA9486MO,0.09433962264150944
28058,AE6301EI,AE2660KC,0.09433962264150944
28059,AE8262IX,AE7266IP,0.09433962264150944
28060,AE5102BI,AE5785IP,0.09433962264150944
28061,AE7160IE,AE7110IP,0.09433962264150944
28062,IAE02,AEO04,0.09433962264150944
28063,AE7774CE,AP2494BI,0.09433962264150944
28064,AE4740AT,AP2494BI,0.09433962264150944
28065,AE0519CT,AP8470EA,0.09433962264150944
28066,AE4096IX,BT2604BH,0.09433962264150944
28067,AE2236IO,AE0901CA,0.09433962264150944
28068,AE9911HC,AE2112KC,0.09433962264150944
28069,AE7598IK,AE2328IM,0.09433962264150944
28070,AE7883AI,AE2175EM,0.09433962264150944
28071,BC4803EM,AE8318BB,0.09433962264150944
28072,AE7176EM,AE8318BB,0.09433962264150944
28073,AE2660IX,AE0863HX,0.09433962264150944
28074,AE6856IX,AE9139HP,0.09433962264150944
28075,AE1149,AE8700AK,0.09433962264150944
28076,AF1149,AE8700AK,0.09433962264150944
28077,AE7444BA,AE3200AO,0.09433962264150944
28078,AE4493IK,AE1977KO,0.09433962264150944
28079,AE4228EP,AE1977KO,0.09433962264150944
28080,AE3773AO,AE8925HT,0.09433962264150944
28081,AE828HN,AH5110EC,0.09433962264150944
28082,AE6154AP,AH5110EC,0.09433962264150944
28083,AE8057,AH5110EC,0.09433962264150944
28084,AE9670EC,AE7465KA,0.09433962264150944
28085,AA9829TH,AE5344KB,0.09433962264150944
28086,TT137CC,DZZ107,0.09433962264150944
28087,AH1308KB,AE0071EO,0.09433962264150944
28088,О3883ЯА,AE7597IM,0.09433962264150944
28089,AE0084HC,AE4440AM,0.09433962264150944
28090,AE4166,NE166CF,0.09424083769633508
28091,AE1195AT,AT1884CI,0.09411764705882353
28092,OK2588IO,AE1711KO,0.09411764705882353
28093,AE5793HP,AE8080,0.09411764705882353
28094,AE9022IB,AE1140IC,0.09411764705882353
28095,AE3166,AE8877IC,0.09411764705882353
28096,AE1457AB,AES02,0.09411764705882353
28097,AE5290KC,AE4764CX,0.09411764705882353
28098,KHZ366,AE0364EP,0.09411764705882353
28099,KC4166,KE4166,0.09391007398975526
28100,AE5097BO,AE3263IT,0.09375
28101,AE0267BB,AE3263IT,0.09375
28102,AE7180,AE7180AA,0.09375
28103,HSE951,Е5351АА,0.09375
28104,30634AE,AE3093AA,0.09375
28105,AE3281CC,AE3093AA,0.09375
28106,AE3677HA,AE5855HT,0.09375
28107,AE4755HC,AE9585IK,0.09375
28108,AE6038CP,AE9585IK,0.09375
28109,AE7073HM,AE7768EA,0.09375
28110,AE0276AB,AE8245HM,0.09375
28111,AE1922HT,AE8245HM,0.09375
28112,AE7540BI,AE8245HM,0.09375
28113,AE6017BM,AE8245HM,0.09375
28114,AE5482HK,AE3028AO,0.09375
28115,AE2536EC,AE0521AB,0.09375
28116,AE2458KB,AE2651IO,0.09375
28117,AP0361EB,AE4256BB,0.09375
28118,AE6098CA,AE7727BO,0.09375
28119,AE2375EE,AE7727BO,0.09375
28120,AE7120BE,AE5668IT,0.09375
28121,AE1452AB,AE9241KB,0.09375
28122,AE2842KB,AE2187EM,0.09375
28123,AE0305AX,AX8131HA,0.09375
28124,AE1867IC,AE9430IA,0.09375
28125,AE2236IO,AE9430IA,0.09375
28126,AA8628TE,AE5969EC,0.09375
28127,AE7405IE,AE5969EC,0.09375
28128,Е6649СР,AE0532IK,0.09375
28129,AE6161CH,AE0532IK,0.09375
28130,AE6008IK,AE1686EA,0.09375
28131,AE7115IE,GOK792,0.09375
28132,AE7471IC,AE9179IO,0.09375
28133,AE3175HM,AE5926HK,0.09375
28134,AP1984EI,AE1736BC,0.09375
28135,AE6095EP,AE3120CI,0.09375
28136,AE2222EH,AE8111IX,0.09375
28137,AE1517AB,AE2165CO,0.09375
28138,AE5656AC,AE2165CO,0.09375
28139,AE7762EB,AE6363HO,0.09375
28140,AE2117IB,AE6363HO,0.09375
28141,AE5862EX,AA9460PO,0.09375
28142,JRV378,AE2991EC,0.09375
28143,AE6072EE,AE2422EH,0.09375
28144,AE2306KO,AE2441KA,0.09375
28145,AE1713KC,AE9330EP,0.09375
28146,AE8499IM,AE8796IC,0.09375
28147,AE6147BB,AE8796IC,0.09375
28148,AE4536EK,AE3268HE,0.09375
28149,AE8080CK,AE8130EI,0.09375
28150,AE3408EK,AE5430CA,0.09375
28151,AE3408IO,AE5430CA,0.09375
28152,43408EO,AE5430CA,0.09375
28153,AE9324AC,AE1900CO,0.09375
28154,AP3300CX,AE8476EH,0.09375
28155,AE8088AA,AE9099AT,0.09375
28156,AE9228HT,AE8184CH,0.09375
28157,AE0795HT,AE2623AA,0.09375
28158,AE5148IM,AE2623AA,0.09375
28159,AE2607KA,AE3841HA,0.09375
28160,AE7849BI,AE9714KB,0.09375
28161,TO00061,AE9714KB,0.09375
28162,AE1262IH,AE6867CK,0.09375
28163,AE0523AB,AE2570IK,0.09375
28164,AE1515AB,AE2570IK,0.09375
28165,AE2841IB,AE5195KB,0.09375
28166,AE3516EK,AE5195KB,0.09375
28167,AE0300EA,AE8686BI,0.09375
28168,AA9754KK,AE3642BC,0.09375
28169,AE7733IP,WCI29904,0.09375
28170,AE3333CK,WCI29904,0.09375
28171,AE2655IM,WCI29904,0.09375
28172,AE8931HO,AE6845HO,0.09375
28173,AE3538AP,AE1191CH,0.09375
28174,AE8029BM,AE9344KA,0.09375
28175,AE2816CA,AE3946IT,0.09375
28176,AE3536HI,AE3946IT,0.09375
28177,AE5154IO,AE8084HM,0.09375
28178,AE8191CT,AE7417IA,0.09375
28179,AE0109EK,AE7622AA,0.09375
28180,AE0912AP,AEO91,0.09375
28181,AE4384EI,AE2233HB,0.09375
28182,HOB02,AE4404ET,0.09375
28183,AE0599CK,AE4404ET,0.09375
28184,AE8271IC,AE4404ET,0.09375
28185,AE9913BI,AE4404ET,0.09375
28186,AE1973CT,AE4404ET,0.09375
28187,AE9658BI,AA2131EO,0.09375
28188,AE1316BK,AA2131EO,0.09375
28189,AE8519EP,AE1324KE,0.09375
28190,AE2600IM,AE0404KC,0.09375
28191,AE3000IA,AE0404KC,0.09375
28192,AE1457HB,AE0404KC,0.09375
28193,AE3486HE,AE4559IO,0.09375
28194,AA2226CC,AE5508CA,0.09375
28195,AE3851IH,AE9700IB,0.09375
28196,AE2085IB,AE9700IB,0.09375
28197,AE9220,AE3112CB,0.09375
28198,AE0201CI,AE0547EM,0.09375
28199,AE2592BP,AE7744BI,0.09375
28200,AE4664IO,AC8293AX,0.09375
28201,AE0277AB,AE9788KC,0.09375
28202,AE2338AA,19877AE,0.09375
28203,AE8001CM,AE5255EB,0.09375
28204,AE5286,AE8306,0.09375
28205,AE1403AE,AE4988KC,0.09375
28206,AE2168EM,AE8588HM,0.09375
28207,AE7692EX,AE8588HM,0.09375
28208,AA1381TO,FRH1301,0.09375
28209,С1468АВ,AE0111CT,0.09375
28210,AE1045HO,AE1666HO,0.09375
28211,AP3997EO,AE1666HO,0.09375
28212,AE3287HO,BT1489BK,0.09375
28213,AE8990EA,AE0791AH,0.09375
28214,AA8341OP,AE2395AK,0.09375
28215,AE5089BE,AE1337KE,0.09375
28216,HRJ466,AE3003IM,0.09375
28217,AE7797IX,GZR357,0.09375
28218,AE5429CM,AE1049KB,0.09375
28219,AE0271HO,BA9603BI,0.09375
28220,AC5941BX,AE7828AH,0.09375
28221,AE2417BB,AE7828AH,0.09375
28222,AE6657CE,AA2896IB,0.09375
28223,AE9389HO,BH6149BX,0.09375
28224,AE1645IX,AE7030CE,0.09375
28225,RSA06373,AE7030CE,0.09375
28226,AE6184IK,AA2421BC,0.09375
28227,AE9821ET,AA2421BC,0.09375
28228,AE5079CA,726,0.09375
28229,AE4080HB,AP6901EI,0.09375
28230,AE1498AB,AE1663AB,0.09375
28231,AE0932IO,AE0712BP,0.09375
28232,11735AE,AE5620BA,0.09375
28233,AE9961AM,LTM07135,0.09375
28234,AE2328CP,AE2254KC,0.09375
28235,AE5650EX,AE1272KA,0.09375
28236,AE6911KB,AE7225IP,0.09375
28237,AE0277AB,AE0670CK,0.09375
28238,AE2177HE,AE0670CK,0.09375
28239,AE0962IP,AE1644IP,0.09375
28240,AE1481IA,AE4625,0.09375
28241,AE3533AX,AE6325HM,0.09375
28242,AE1560HP,AE6325HM,0.09375
28243,AE9118KB,AE6325HM,0.09375
28244,AE0796,AE0294HO,0.09375
28245,AE7073EM,AE0294HO,0.09375
28246,AE0619,AE0817IT,0.09375
28247,AE2558HC,AE0817IT,0.09375
28248,AE7083KB,AE9990HK,0.09375
28249,AE3470BK,AE3002HI,0.09375
28250,AE6246HT,BI8849AX,0.09375
28251,AE5204HA,BI8849AX,0.09375
28252,01923AA,BI8849AX,0.09375
28253,WGM59HR,BI8849AX,0.09375
28254,AX1919CK,AE7407HI,0.09375
28255,AE7936CP,AE7407HI,0.09375
28256,AE5295HX,AE7232HB,0.09375
28257,AE6968HH,AE7232HB,0.09375
28258,AE5193KA,AE8212CX,0.09375
28259,AE6188EM,AE1052HA,0.09375
28260,AE5982EH,AE1052HA,0.09375
28261,AE5565IB,AE1052HA,0.09375
28262,AE0966ET,AE3113AX,0.09375
28263,AE0009BK,AE3113AX,0.09375
28264,AE3411IK,AE6968CX,0.09375
28265,AE1282KB,AE4353IO,0.09375
28266,BC8366AM,AE2899CE,0.09375
28267,AE7004AB,AE1118EX,0.09375
28268,AH1234AC,AE1118EX,0.09375
28269,AE2955IX,AE7543IM,0.09375
28270,AE6194EM,LCH56045,0.09375
28271,AE1722EK,LCH56045,0.09375
28272,AE2827CE,DHR065,0.09375
28273,AE3828HO,AE5454IK,0.09375
28274,AE4777EK,AE5929CB,0.09375
28275,KK2712,AE7326HX,0.09375
28276,AE5351BX,AE6271IO,0.09375
28277,AE6792HK,AE6271IO,0.09375
28278,OO0777,AE3294HH,0.09375
28279,AE1375CE,AE5414IE,0.09375
28280,AE5968CB,AA6854OB,0.09375
28281,AE5158CM,AA6854OB,0.09375
28282,AE3969BI,AH9841EE,0.09375
28283,AE7627IX,AE2787IC,0.09375
28284,AE4844IO,AE2787IC,0.09375
28285,AE2243EX,AE0960BT,0.09375
28286,AE0820IT,AE6855CX,0.09375
28287,TPI54EW,AE6855CX,0.09375
28288,AE0738CH,AE7096HM,0.09375
28289,LCH17851,AE7096HM,0.09375
28290,AE9300AA,II2457MI,0.09375
28291,AE4166,AE0955KB,0.09375
28292,KE4166,AE0955KB,0.09375
28293,AE1107BT,AE2233CK,0.09375
28294,AP1748EB,AE2233CK,0.09375
28295,WGM59HR,AE7468CT,0.09375
28296,AE3486HE,AE1126AE,0.09375
28297,AE1839IO,AE7199BB,0.09375
28298,AE8251ET,AE5100EH,0.09375
28299,ENJ243,AEB39,0.09375
28300,AE1114IP,AEB39,0.09375
28301,AE5551CA,AE1344BC,0.09375
28302,AE0297EO,AE8299IO,0.09375
28303,AE5242HI,AE8299IO,0.09375
28304,AE0667AB,AE8299IO,0.09375
28305,AEO88,AE9939HB,0.09375
28306,AE3718,AE9939HB,0.09375
28307,DW8975V,AE9939HB,0.09375
28308,AE9010KB,AE3104CK,0.09375
28309,AE0505HM,AE1111HP,0.09375
28310,AE3200AO,AE1111HP,0.09375
28311,AP3951EA,AP0035AK,0.09375
28312,AE4737IO,AE8567PA,0.09375
28313,AE4403HH,AE0050KP,0.09375
28314,AE0100CP,AE0050KP,0.09375
28315,AE6757CB,AE0040BT,0.09375
28316,BNGA555,AE0040BT,0.09375
28317,AE1680IC,AE0505AE,0.09375
28318,AE0011BX,KNH712,0.09375
28319,AE1870HB,AE4302IT,0.09375
28320,AE6752CP,AE4302IT,0.09375
28321,AH7272HX,AE4374ET,0.09375
28322,AE2110AX,AE0235IH,0.09375
28323,AE4989IO,AE0235IH,0.09375
28324,AE0100CB,AE0235IH,0.09375
28325,AH0902BH,AE0018HH,0.09375
28326,CB8372BC,AE7261CI,0.09375
28327,AE8265AT,AE7261CI,0.09375
28328,AE3565,AE5946,0.09375
28329,С3565ІР,AE5946,0.09375
28330,ACA779,AE5946,0.09375
28331,AE7890AX,AE8103HH,0.09375
28332,AE3351CX,AE7225EP,0.09375
28333,AE1687HP,AE3050EA,0.09375
28334,AE5242IH,AE9589IH,0.09375
28335,BM5885BO,AE9589IH,0.09375
28336,AE8339KB,AE2742IM,0.09375
28337,AH9997CM,AE2742IM,0.09375
28338,AE0107OO,AE2742IM,0.09375
28339,AE7618HA,AE8712BM,0.09375
28340,AE3917HM,AE0314IX,0.09375
28341,AE4819CX,AE1940AB,0.09375
28342,AE1267IB,AE1940AB,0.09375
28343,AE4492IE,AP2457EB,0.09375
28344,AE4411BE,AP2457EB,0.09375
28345,AE8144EO,AE0814IO,0.09375
28346,AE9059IM,AE0814IO,0.09375
28347,AE1166AE,AE4704IB,0.09375
28348,AE3172CI,AE4704IB,0.09375
28349,AE7025CK,JPZ435,0.09375
28350,AE6993,AE7747IH,0.09375
28351,BI6285AP,AE7747IH,0.09375
28352,AE1042KB,AE7747IH,0.09375
28353,AE0799HH,AE7747IH,0.09375
28354,TEI4N05,AE5250CM,0.09375
28355,TEKN05,AE5250CM,0.09375
28356,BA5029AE,AE4203KC,0.09375
28357,KMD819,AE1431IA,0.09375
28358,AE5755EO,AE7930HC,0.09375
28359,AE5516HE,AE7930HC,0.09375
28360,AE7402HK,AX8819EM,0.09375
28361,AB0775BH,AE7363AX,0.09375
28362,AA1455TP,AP3624BE,0.09375
28363,AE8868EO,AE8605EE,0.09375
28364,AE6556EX,AE4353EB,0.09375
28365,AE1291KE,AA7976TA,0.09375
28366,AE6252CE,AE5471AE,0.09375
28367,AE9231IT,AE9904IP,0.09375
28368,7277К7,7777Е2,0.09375
28369,7777Х7,7777Е2,0.09375
28370,7777Р7,7777Е2,0.09375
28371,AE1399IB,64729AA,0.09375
28372,AE883AT,64729AA,0.09375
28373,AE9097HO,64729AA,0.09375
28374,AE5973HA,AE1360CE,0.09375
28375,AE1120KB,AE1360CE,0.09375
28376,HNN023,AE2492EP,0.09375
28377,AE8883HB,47251AB,0.09375
28378,AE2600ET,AE7576BA,0.09375
28379,AE0111CO,AE4202EB,0.09375
28380,AE2817IA,AE1705HC,0.09375
28381,KGJ190,AE1705HC,0.09375
28382,AE2371KC,AE2477EP,0.09375
28383,AE3571IH,AE3045KA,0.09375
28384,AE1523IA,DRZ387,0.09375
28385,AE3920HM,AE3770AK,0.09375
28386,AE1133BO,AE3770AK,0.09375
28387,AE7869IT,AE7604EH,0.09375
28388,AE1520AB,AE7604EH,0.09375
28389,AE5013BO,AE2727EM,0.09375
28390,AE0505EO,AE1119CH,0.09375
28391,AE4018IP,AE1782HM,0.09375
28392,AE7779EO,AP3174EO,0.09375
28393,KON465,AE3376HM,0.09375
28394,AE2131IO,AA5127TO,0.09375
28395,AE8355CA,AE9646IE,0.09375
28396,AH8877CI,AE9646IE,0.09375
28397,AE8999EX,BI0507CT,0.09375
28398,AE2583IB,AE5604IE,0.09375
28399,AE7301HE,AE5095EP,0.09352517985611511
28400,AE4198EC,AE8914HX,0.09345794392523364
28401,AE2697BE,AE8914HX,0.09345794392523364
28402,AX9929BH,AE1978AT,0.09333333333333334
28403,AE9584BK,AE0082CM,0.09333333333333334
28404,AE1035EB,AE8298IX,0.09333333333333334
28405,AH5330HA,AE8298IX,0.09333333333333334
28406,AE3498HT,AE3278CK,0.09333333333333334
28407,AE2353BP,AE8803EC,0.09333333333333334
28408,AE3982CI,AE8803EC,0.09333333333333334
28409,AE9288KA,AE3957IO,0.09333333333333334
28410,AE9599KA,AE5023EC,0.09333333333333334
28411,AE1881BB,AE5686IM,0.09333333333333334
28412,AE5001BI,AE5686IM,0.09333333333333334
28413,AE8608IX,AE5686IM,0.09333333333333334
28414,AE7369KC,AE8787HB,0.09333333333333334
28415,AE5887IC,AE3788IX,0.09333333333333334
